00cfb700-be68-47b8-bb71-867fd9149ed7,2022-11-29 15:09:19.2454275,2022-12-06 15:09:19.2454275,768,0a1ab06e-e4ca-4c3c-92e5-ba37ad259c0b,2aa7e759-4f84-4cc3-aa13-5294ab65f405,Shipped,Pending,c1590f2a-4422-4993-a522-71f6ffc99bb7,NULL,2022-12-09 15:09:19.2454275,249.295.8406,53442 Glen Falls,Friesenhaven,Uruguay,nw0 5yu,Hector Oberbrunner,05dadc46-0c16-4297-80b2-8ae22e70420b
00d19e9b-6b83-4cf8-88a4-305a0d4f45b8,2022-11-28 15:09:22.7605199,2022-12-05 15:09:22.7605199,764.75,13321d31-5427-4f15-adbd-322ae87494d7,a884eb2c-d95b-4927-8285-9c3eeafa4a25,Approved,Pending,106b0907-0485-4ee6-9e2f-0b3861da9211,NULL,2022-12-08 15:09:22.7605199,1-466-464-1728 x9244,144 Haag Tunnel,Port Carolynhaven,Gibraltar,yp48 5kk,Prof. Susanna Kshlerin DVM,107d8c65-affe-42c0-88b9-13eebe7488c9
00d21c7d-f1eb-49bc-9fdd-7fc594f10950,2022-11-27 15:09:24.2969389,2022-12-04 15:09:24.2969389,616,0439b284-99ad-4581-9871-7dff338c9f1e,361bc487-491e-402e-a720-d925aed26b5e,Approved,Pending,dbee2d23-ea7d-4846-8ed5-e4f423f5acd7,NULL,2022-12-07 15:09:24.2969389,157.293.6368,9844 Adriana Road,Lake Minerva,Senegal,ck22 3zv,Elton Schoen,12f226c8-5b20-4989-8706-a80b3e86d1ab
00dd4faf-dfac-4dea-b0b0-7dcffaf9ff1d,2022-11-27 15:09:19.0133308,2022-12-04 15:09:19.0133308,159.6,e4da9d6c-20d3-441c-9d39-91aebdb9066b,43b35535-9561-4a40-b0a7-c2d6a49ec551,Created,Pending,e43f4edd-616b-4a3e-b987-6ea7601cf947,NULL,2022-12-07 15:09:19.0133308,1-789-547-7391,2454 Kade Mission,North Hanna,Cyprus,jo15 2pn,Quentin Reinger,03f4691b-97de-42f1-867f-ea8df3d3a97c
00e423d3-6f67-4a31-adbc-4190229724bf,2022-11-29 15:09:26.1704916,2022-12-06 15:09:26.1704916,47.7,76bc75cc-d751-4c41-8b44-0d503b24776d,1c5f0e1c-494b-4dfc-a370-369a88fe7e3f,Shipped,Pending,047c59d8-10f4-4c49-89cc-950435f776bf,NULL,2022-12-09 15:09:26.1704916,(410)608-3081,91035 Jeffry Squares,Lake Jaquelinmouth,Australia,ax02 8ak,Prof. Cortney Antone Jenkins DDS,161563d6-519c-4b44-92b5-9869fd6a5f34
00e683cc-fddc-4da9-8489-da78daa42afc,2022-12-03 15:09:21.5405404,2022-12-10 15:09:21.5405404,718.2,0710e409-8068-43f5-a043-ab93aec9fc80,3796155b-986e-4ce5-983b-2b29ce32d829,Created,Pending,4a354c25-c1f8-4eaa-9f96-b720ab8162da,NULL,2022-12-13 15:09:21.5405404,677-072-8346 x262,1774 Herzog Forest,Parisport,Libyan Arab Jamahiriya,is18 8ah,Chaz Oberbrunner,0d85c350-b8e9-4eb4-ad43-34aab3d6fa69
00ee0869-8daa-4259-8410-5cbc5d3c9d9b,2022-11-25 15:09:21.4525384,2022-12-02 15:09:21.4525384,244.15,efdc7d67-3f2a-4a79-958c-c6bb6bc656ff,d355f156-dff9-4c1e-ac1c-4baaa2a8cbe5,Created,Pending,efb29916-7c59-4e5d-86e2-a60a911348f6,NULL,2022-12-05 15:09:21.4525384,(349)977-5458,6377 Lucious Forge,New Amyafort,Sweden,dc9 8pv,Prof. Arnold Waelchi DDS,0d3c67e5-9d5d-456b-b16e-031d5f87583e
00f1daf5-7f70-4f2f-ba4d-a1062bf95b29,2022-11-29 15:09:18.9675121,2022-12-06 15:09:18.9675121,660.25,f24b2964-9f27-4145-8753-ce111c036040,3851fb76-dd53-46a5-b4c8-d30cae7179aa,Created,Pending,bbcf2b47-fdd7-49f7-bc68-9f665c28a053,NULL,2022-12-09 15:09:18.9675121,1-646-430-8383 x548,619 Satterfield Villages,New Maximillianshire,Aruba,qd6 3zn,Marielle Jessica Abshire II,03a65548-c98e-4837-98a4-bcdc413bd0b1
00fbea44-f4a1-436d-a2d9-bcb5eb6d83a8,2022-11-26 15:09:21.3164890,2022-12-03 15:09:21.3164890,185,3e0da21c-6a0d-4939-949b-8986f161ef5e,d4160bb4-c3d7-423e-9945-f00782f4699e,Created,Pending,c8b9f185-3372-413e-ab63-abce984254c1,NULL,2022-12-06 15:09:21.3164890,(049)736-5798,73229 Padberg Meadows,East Efren,Sao Tome and Principe,ra23 7ic,Mr. Rahsaan Idell Kutch MD,0ce4a974-c782-49a7-ae88-5f3201803fdb
01105eef-b905-467e-952d-83169aa1afab,2022-12-02 15:09:22.6645087,2022-12-09 15:09:22.6645087,718.2,e2fe5fa7-6d78-4d4c-bc94-b8d69e2c9db2,5b0a6c4a-af96-44f3-bf61-dca72cd8797d,Approved,Pending,54ffb922-2e4f-4213-bb09-88cba7792ecf,NULL,2022-12-12 15:09:22.6645087,(921)924-7480,3164 Lebsack Rest,East Katarina,Jordan,jt1 0er,Mozell Prohaska,1051c8f0-8379-414c-8f6c-b79b56f1d578
01140bd9-afc1-45a7-b38f-8c1f7629baef,2022-11-27 15:09:18.5530870,2022-12-04 15:09:18.5530870,607,975ee5fc-4e12-4936-9647-491ee872c65d,6d8a52c4-0416-41c0-be46-dd07d4eda680,Created,Pending,d93cb2f6-da3c-4ff5-9324-0dbbf374d797,NULL,2022-12-07 15:09:18.5530870,472-832-8669 x5733,714 Glover Views,New Alf,Ecuador,fy39 2uz,Abdul Denesik,00b05386-42ff-4550-a6ea-0aeb65d03d5c
0124eb60-8970-439c-a039-8cf1aee346d8,2022-11-26 15:09:19.1227348,2022-12-03 15:09:19.1227348,447,283b839b-3321-4389-b263-55ebbe4ff229,2027ea06-0a6b-4a3d-8b96-be02d26d965c,Shipped,Pending,06647c67-50d0-43cc-bc19-9d299a8e418e,NULL,2022-12-06 15:09:19.1227348,1-451-051-5725 x89851,8897 Dedric Ridges,Hiramborough,United Kingdom,dx5 0zc,Filomena Nienow,04e647ce-19cd-4c9a-b0c9-5bfb766ecc18
012e08e6-5e71-4ce1-9fbd-7738c22de45f,2022-12-03 15:09:22.3837577,2022-12-10 15:09:22.3837577,421.8,51874b5f-0923-4d80-9e03-5a7dfee53eb8,58e8033f-bb1d-471f-9bfb-d4eb8a70bb61,Approved,Pending,a8f2d7a2-e2fd-486c-b788-e402a96c6462,NULL,2022-12-13 15:09:22.3837577,(605)887-5053 x453,3461 Phyllis Parks,North Brody,Dominica,tf9 7li,Miss Lucious Dickinson Sr.,0fa10837-9d51-4b1e-a338-fbe465b5f028
0133eb5e-b91a-4a88-b88a-31e1b5bbea48,2022-11-28 15:09:21.8707895,2022-12-05 15:09:21.8707895,298,d3e1ba1c-d7fd-4314-9fcd-736098219b4a,1d26a4bc-ed58-49c4-8328-2832267da85a,Approved,Pending,a31a9d64-1750-4d91-970c-bf94a6aaf8b6,NULL,2022-12-08 15:09:21.8707895,(974)534-1990 x2915,6781 Weber Throughway,Justyntown,Aruba,fj84 3vc,Jeremie Legros,0e6e39e0-5e54-465f-90b1-a0a246bd366f
0149268b-2b50-4a3d-bf2e-51fa7a9f8b37,2022-11-26 15:09:21.4035314,2022-12-03 15:09:21.4035314,233,f917c9a5-67d4-4315-b08c-d13dbb4c4022,f3983808-5a09-45f7-9e42-387377398795,Created,Pending,bc03d582-b5e2-4cf9-8c33-979c873fe8f3,NULL,2022-12-06 15:09:21.4035314,784-079-1753,41725 Hollie Trafficway,East Loraine,Mozambique,iv9 5ag,Sedrick Schamberger I,0d1d46a2-4b5a-4ec8-b817-957763d313a1
014da30d-ec78-4aa3-99d4-a5df6405bb9e,2022-12-01 15:09:25.1600243,2022-12-08 15:09:25.1600243,777.6,63ddafee-ebbe-4a34-ac51-45b0856bd1a0,e7fc99b3-350e-4d16-907e-9cdacba7d327,Shipped,Pending,b9f44f12-a4e2-4833-9501-ae674e41cf4d,NULL,2022-12-11 15:09:25.1600243,1-169-448-6501 x7256,762 Robert Trail,Mariannaville,Brazil,in8 5mt,Devon Dooley,145d346d-588c-4549-babe-613841315431
0163c91f-ecfe-4e8e-9aa1-820d86cad28a,2022-11-30 15:09:27.1335834,2022-12-07 15:09:27.1335834,301.15,8fa0fa54-03d1-427c-b436-9b1a8f5e4f50,e03204a2-c603-404d-a15a-07cc7065ab4d,Approved,Pending,54a4f824-e6c6-400e-b711-755614df38c1,NULL,2022-12-10 15:09:27.1335834,1-809-316-2787 x6245,108 Lupe Views,Kevinland,Saint Pierre and Miquelon,mv1 6uj,Miss Aileen Timmy Stracke,17e1e0ba-90f7-4d8e-bb7f-c614f9b23705
0165e70b-0c32-40ef-8bcf-7bf619aeee29,2022-11-25 15:09:20.5795597,2022-12-02 15:09:20.5795597,188.1,61799fcc-f79a-4290-885b-4f6663a2f8b6,2a965ef7-3af3-4a66-9f32-18d73a2adddf,Approved,Pending,8fe7c16f-faa4-449d-bca4-8963c28efe6e,NULL,2022-12-05 15:09:20.5795597,519.429.2113,8320 Kuhic Locks,New Jessie,Svalbard & Jan Mayen Islands,ge5 0qz,Mr. Destini Dusty Lakin MD,0affe166-6e7d-4da6-9173-9776dca95501
01686a14-61aa-4a7f-b214-23812ce36d0a,2022-11-30 15:09:27.4286614,2022-12-07 15:09:27.4286614,772.35,1ee0e37f-b859-480f-a2dd-3167fc2d6fbb,f22d6a4f-afc9-4452-b1fa-c52dc3c4d36c,Approved,Pending,5f3bae7a-a772-48c3-96ff-8d5ea88bd33b,NULL,2022-12-10 15:09:27.4286614,924.601.1065 x94592,82211 Violette Burgs,Port Maya,Somalia,bs8 4el,Erika Fritsch,1829372f-44e9-4770-a6fe-cfc00820a404
016914c4-c691-4fb8-bea9-0e2122d9ad12,2022-11-24 15:09:18.7970403,2022-12-01 15:09:18.7970403,399.6,0a63e35d-96ea-4546-b0f5-bf142dbd7079,8d0f7372-ca3e-446d-a2b2-51e99de2eace,Shipped,Pending,719c572c-acb5-4c75-a76a-5fdeaca7f592,NULL,2022-12-04 15:09:18.7970403,1-437-389-0630,99388 Arlo Trace,Abbottburgh,New Zealand,pn0 9sg,Haylie Strosin,02401fc5-df6a-40fa-bd57-510c70bb2e4a
0171be02-a5fc-4c70-8c28-f52c195b4dc8,2022-11-24 15:09:19.8480713,2022-12-01 15:09:19.8480713,945.25,a0afc54c-042d-4f8c-bc80-76f1c7ea030e,9e8da508-b49c-4557-a43e-27d76d8c122d,Approved,Pending,5a660b39-251f-4c07-942d-ad8c409e2071,NULL,2022-12-04 15:09:19.8480713,538-929-1441,0131 Stracke Haven,North Tavaresstad,Bouvet Island (Bouvetoya),pl59 7tm,Randal Bednar,08f4640c-5f4c-4685-be11-18714b0512a3
01720af7-7feb-4197-bef3-2d7c08c4533f,2022-11-24 15:09:27.2446413,2022-12-01 15:09:27.2446413,709,f0ed95af-a6d8-4bce-9598-1558f73978e5,e17ae651-a54d-4315-82bc-29bed182f156,Created,Pending,e118cce5-18ec-42b6-84ce-12e20adeda3d,NULL,2022-12-04 15:09:27.2446413,600.727.1644 x30916,361 Brown Pine,Johnstontown,Eritrea,ah6 0ke,Queen Stroman,17fc011b-d60b-4bcc-ad69-d6f8e4c5cda1
0175218f-1e83-446b-8a76-f48e99083659,2022-11-29 15:09:26.9560279,2022-12-06 15:09:26.9560279,26.6,bdce06d7-5c40-4a37-9e57-a4062cbd8606,caa8d9d0-ae0c-4b4c-abf8-67cee3cfbb89,Approved,Pending,1934c343-6287-49d7-8499-e07b93b78df8,NULL,2022-12-09 15:09:26.9560279,(009)326-0774,721 Larkin Unions,East Arelyberg,San Marino,wr2 2pr,Miss Jennifer Marvin,17bc078a-c409-4fd8-b1d3-7556cfc29040
018b6ec8-11ef-4200-bd3b-1a07f87970ee,2022-11-27 15:09:19.1327266,2022-12-04 15:09:19.1327266,461.7,b200cca0-edae-4bc5-a764-953e34f3e805,ccb94fa8-a5e6-4ee9-a5fd-896101b7523d,Created,Pending,b77b4092-65e9-442b-993e-5f31380a5dfe,NULL,2022-12-07 15:09:19.1327266,(403)976-2935 x7198,0439 Terry Brook,Turcotteville,Singapore,mc84 6fa,Grant Legros,051f6193-b682-4f3e-bba2-db7eb72688af
01a48d20-e8c3-4791-bd37-c2d8746e5364,2022-11-28 15:09:21.2058093,2022-12-05 15:09:21.2058093,505.4,b376494d-cabd-42f3-a378-6746c83544f5,dc180753-09d3-4104-9ec4-8ea8a49140e0,Created,Pending,f9d6b3c9-bc21-401e-b450-ed2b7e82b0f7,NULL,2022-12-08 15:09:21.2058093,799.492.9701,1448 Fritsch Pass,New Ashafort,Tajikistan,qn3 7dn,Mariam Schaefer,0cb62c61-708b-433f-b1c8-d79685010fd2
01baba7c-bf77-4fab-90e8-64048c261735,2022-12-01 15:09:23.5898985,2022-12-08 15:09:23.5898985,330,457b6e82-9b60-429f-b6e6-e784e3c5cb20,0a8eb416-3ce1-4b4c-8787-ca3f5caea8a6,Shipped,Pending,2217b55e-e635-4336-bf49-afa0272d19c2,NULL,2022-12-11 15:09:23.5898985,911-694-7513,8582 Botsford Mount,South Sierrashire,Guatemala,va9 0ac,Dr. King Nicolas,11d1b34f-6da5-4735-8d74-4ab6276068ad
01c1aab4-088c-4463-a059-42b94704c02a,2022-12-03 15:09:22.4030376,2022-12-10 15:09:22.4030376,585.2,7920b916-473f-4ce4-b4b5-0799d3471a5e,86c5112e-7d78-4424-894e-fcf9bfa59492,Approved,Pending,b0e60a92-d3ea-4459-9f5d-b767cba8b374,NULL,2022-12-13 15:09:22.4030376,1-130-005-9621,2827 Metz Flat,Hirthestad,Germany,wj17 7lm,Krista Padberg Jr.,0fa1de3b-e400-40de-9dd2-437583fe5ed6
01dea2e6-8669-4bf4-af3e-64383491f79e,2022-11-28 15:09:18.8037892,2022-12-05 15:09:18.8037892,264.6,630ca214-5f00-4e6d-98c4-14db658aed58,71dbd2b7-79ab-459d-87c7-46b3ae84efbd,Shipped,Pending,bfaff911-3901-4202-94a4-9ba6df83e21b,NULL,2022-12-08 15:09:18.8037892,795.025.8182 x08241,175 Matt Highway,Stehrberg,Portugal,og1 0ou,Isabella Kessler,024ac99c-c6d9-4687-b83c-a08d9c996b93
01f82da7-7525-41a4-ba59-e1594c4381b2,2022-12-02 15:09:20.1841114,2022-12-09 15:09:20.1841114,315.9,35ea0211-6c60-4958-ae31-f40aa96e8f39,ded24fc9-dd17-4755-935a-eaa0030f20b4,Approved,Pending,04844717-9074-4211-9aa9-57931a9b416c,NULL,2022-12-12 15:09:20.1841114,(273)597-2931 x667,073 Ayla Hill,Friesenland,Dominica,sy7 6eg,Onie Rodriguez,09d1dffd-f0b0-4151-9f0b-04e1b0fa363f
01fb5f08-565b-4d8b-a92e-ecbc4d227c7a,2022-11-29 15:09:19.8212893,2022-12-06 15:09:19.8212893,864,922db8cb-d7dc-4c68-918b-162965bb47c9,719e86a0-98ec-46ab-8206-4e7f0862c395,Created,Pending,3f89b775-19d8-4637-89ed-2844893c8906,NULL,2022-12-09 15:09:19.8212893,1-888-962-9311 x050,0076 Agustin Creek,Naderburgh,Ecuador,an7 6iv,Marina Ricky Abbott III,08e0929c-7654-4780-b508-fc468ff05ea7
0215f921-ddc6-4ac6-9069-790dc7932573,2022-12-02 15:09:24.3301109,2022-12-09 15:09:24.3301109,437.4,d610022d-14f3-4d23-9c39-f8eae849ec27,f6d18375-4d67-4853-9607-2017f8a45fe1,Shipped,Pending,5eb14ef0-8c27-4fce-a6ab-792b26828dee,NULL,2022-12-12 15:09:24.3301109,520.724.1194,131 Naomi Walk,New Saigeton,Antigua and Barbuda,lt8 6eq,Mrs. Raina Johns,12f23451-4a0e-4df1-93da-2a19bf28dc71
021710b6-291b-47d1-bff4-32fef89d4578,2022-11-24 15:09:21.9083569,2022-12-01 15:09:21.9083569,351,fa180ec3-556d-4d06-b3af-7d83884a01cb,8442222d-c60e-4610-816d-583d5c175075,Shipped,Pending,4f248487-b319-48df-b765-c1bef8016ec5,NULL,2022-12-04 15:09:21.9083569,525.026.4972 x6330,60460 Stroman Squares,Damarisland,Sri Lanka,hx2 0gj,Hal Shayna Lueilwitz Sr.,0e99103b-01c4-4f42-82cf-b80f107b2512
0219e529-bd3a-466b-a9c2-73837dd3c9e5,2022-11-26 15:09:26.7190644,2022-12-03 15:09:26.7190644,305.9,a416c909-1f7d-4d7e-aa0e-e8721b8e133a,8cbc1f04-ef91-441d-af1a-7a99bb46679d,Created,Pending,e8e18828-caf4-4516-bc99-130a1e4407cd,NULL,2022-12-06 15:09:26.7190644,323.307.3210,314 Huel Causeway,East Mortonville,Aruba,hj3 8hi,Neal Osinski,17703129-a544-4546-ba37-05bbaa6bdc82
022b2dd1-2d04-43b4-98dc-cd0402404350,2022-11-25 15:09:21.5349182,2022-12-02 15:09:21.5349182,909,fc0da235-fa6e-484d-a83a-0503330fdbb1,71ce623a-11eb-4abb-8c0c-c252fe390a93,Shipped,Pending,b7c29523-ca89-4c10-b20c-7f20396d9320,NULL,2022-12-05 15:09:21.5349182,1-995-863-9566,3514 Elinor Camp,Alejandraborough,Mauritius,vc85 0di,Gina Schroeder,0d85c350-b8e9-4eb4-ad43-34aab3d6fa69
022fc9ef-0cf5-4269-9855-cde31ba790e4,2022-11-28 15:09:18.5427652,2022-12-05 15:09:18.5427652,50.35,061d3274-0965-449b-b566-7bb543f48f5c,0d9e1616-0346-4af8-a9f5-babeabd9ee93,Created,Pending,2532b613-3090-4a97-9870-e444bcda5cdf,NULL,2022-12-08 15:09:18.5427652,798.016.2751 x95513,362 Borer Hollow,Mileston,Senegal,ev06 2zc,Miss Dorcas Jacobs,0098a4e2-61e7-4552-a0d6-5fd9dd5f4ca4
0231697c-ddb4-41fa-a968-eee64b760033,2022-11-26 15:09:22.5555388,2022-12-03 15:09:22.5555388,305.9,4e7b7be6-3257-4e96-973e-ff05cbd2e760,0a71f69b-77f7-4f97-99aa-d0a3bbdabef0,Shipped,Pending,b3817d43-8967-4e07-9ae4-5f168218684f,NULL,2022-12-06 15:09:22.5555388,1-054-582-2924 x857,615 Keira Village,Ferryland,Samoa,ob0 6ry,Mrs. Rick Sigrid Kling,1007baac-cb89-417d-bd4d-021ccc6a72ab
0231a232-1073-445f-b8e4-e8f21b9a068e,2022-12-01 15:09:23.0951873,2022-12-08 15:09:23.0951873,152,6fde45fb-c0e3-48fb-8d2a-6077ea846362,d574cedf-ca86-4118-914b-9ce9ce5b0de7,Created,Pending,98d6f7a1-4d7f-4bed-80c0-d7c88f0995d7,NULL,2022-12-11 15:09:23.0951873,1-840-479-3115,93773 Carter Flats,Jillianberg,Sudan,sq3 1pq,Chanel Renner,10ebad77-3f60-420d-9b8c-ba9209259225
02966478-e9ee-4a0e-8a45-8cdd02e71bdd,2022-11-24 15:09:27.2011293,2022-12-01 15:09:27.2011293,77.4,817cae0f-da86-43f0-be0b-d874f68a358c,5fdcaa61-144a-46e8-ad81-d32aca7d7b50,Shipped,Pending,af0a5c0e-d578-4ebf-b60e-9eca32d90293,NULL,2022-12-04 15:09:27.2011293,(053)725-6419 x602,7519 Schuppe Radial,Wilbertton,Burkina Faso,tg59 2jl,Miss Karine Buckridge,17ed7364-01ba-4b5d-902c-73767f72e799
029d3213-9b88-4b29-a5e1-c1c8a1a4fdbb,2022-11-24 15:09:23.5883876,2022-12-01 15:09:23.5883876,410.4,3a17498d-f1a2-4fa3-8e51-99c5aa061148,74649d37-a6ce-439f-b919-4a6be440c352,Created,Pending,0a5962a3-45de-4723-8ca4-50cabbdcb3cf,NULL,2022-12-04 15:09:23.5883876,913-138-3724,8628 Elta Forks,North Marjolainehaven,Bahrain,fi9 1sq,Dr. Estrella Treutel,11d1b34f-6da5-4735-8d74-4ab6276068ad
029ed8b4-abba-4929-998b-8800b9b48b69,2022-11-25 15:09:26.1261588,2022-12-02 15:09:26.1261588,918,75bb7dc7-462c-4447-9b5d-443f8ad65d9a,7ecd6e14-1209-45c7-8a88-8a4d092a6cc1,Created,Pending,0369b16e-cb9f-4c86-97c7-385801eadc3d,NULL,2022-12-05 15:09:26.1261588,1-338-333-2306 x633,59437 Marks Grove,Lefflerport,Albania,ks6 7hh,Mrs. Emily Herman,1606caaf-2bef-4f82-87cc-2f81f239c61a
02a5d223-ba80-47b5-8a58-1bebcfdbf9d2,2022-11-26 15:09:25.8857526,2022-12-03 15:09:25.8857526,918,e78e132b-27f0-4dc4-b763-b8d120ac295b,df3f6ed4-b4bd-43e6-9d30-e833a0e41ee8,Created,Pending,6ed65751-5dd1-463f-9ecc-7da3a5c09641,NULL,2022-12-06 15:09:25.8857526,605-077-8074 x2666,409 Jewess Trail,Lake Roxanestad,Nicaragua,kv40 8mv,Mr. Miracle Shields,159d0fda-7f3f-4f66-a3fb-045d6cd78064
02a8af3a-8546-4919-bc88-01baee071c1a,2022-12-02 15:09:20.3475956,2022-12-09 15:09:20.3475956,38,a40b6766-7079-41b4-a836-cb0a31553315,54a3f9b4-dc97-4aa7-8050-8373c1412a5c,Shipped,Pending,fc7e1535-9f1d-4132-98df-02b8416683d6,NULL,2022-12-12 15:09:20.3475956,278-966-4264 x103,45797 Layla Stravenue,Abernathyfurt,Lesotho,vi19 9lj,Khalid Hayes,0a283054-4dfc-4ad3-9d9b-a35fc4151526
02a8c289-ed70-406e-b315-0f85bb4f9599,2022-11-24 15:09:19.0601474,2022-12-01 15:09:19.0601474,315.9,68f4f6fa-5c9f-42be-9848-5775d579113a,c0d50a80-09f7-462d-bdc1-507e729f4c23,Approved,Pending,285fd3d1-5ee6-4316-8128-a0b2c0d24516,NULL,2022-12-04 15:09:19.0601474,1-330-963-9027 x4083,783 Mazie Expressway,East Roderick,Lao People's Democratic Republic,xl6 0hh,Pearl Rice,0467fb3d-1587-49de-936b-2b54e1641e60
02aa93a1-e6f5-4eed-90d2-ad69dbc0a2b7,2022-11-30 15:09:20.0167423,2022-12-07 15:09:20.0167423,585.2,c72db731-0d1f-47f0-a3a5-069689714605,1df7620b-ae68-4f90-8348-9f391a825b1f,Created,Pending,4fa9b93e-866e-426a-8d6c-9441f0893aaf,NULL,2022-12-10 15:09:20.0167423,(837)685-2339 x74630,552 Maggio Vista,West Frankchester,Turkmenistan,lr28 1af,Rachel Tromp II,097f0877-980c-42cc-bba9-e34404a6293d
